Time,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,VelocityX,VelocityY,VelocityZ,AccelerationX,AccelerationY,AccelerationZ,MassFuel,MassStructural,CsArea,Cd,Thrust,ForceThrustX,ForceThrustY,ForceThrustZ,Isp,EngineAngleX,EngineAngleY
54.85,0, 0, 2024.36, 0, 0, 0, 0, 0, -115.691, 0, 0, 0.273256, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
54.9,0, 0, 2018.58, 0, 0, 0, 0, 0, -115.678, 0, 0, 0.276743, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
54.95,0, 0, 2012.8, 0, 0, 0, 0, 0, -115.664, 0, 0, 0.280199, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
55,0, 0, 2007.01, 0, 0, 0, 0, 0, -115.649, 0, 0, 0.283625, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
55.05,0, 0, 2001.23, 0, 0, 0, 0, 0, -115.635, 0, 0, 0.28702, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
55.1,0, 0, 1995.45, 0, 0, 0, 0, 0, -115.62, 0, 0, 0.290384, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
55.15,0, 0, 1989.67, 0, 0, 0, 0, 0, -115.606, 0, 0, 0.293718, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
55.2,0, 0, 1983.89, 0, 0, 0, 0, 0, -115.591, 0, 0, 0.297023, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
55.25,0, 0, 1978.11, 0, 0, 0, 0, 0, -115.576, 0, 0, 0.300298, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
55.3,0, 0, 1972.33, 0, 0, 0, 0, 0, -115.561, 0, 0, 0.303543, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
55.35,0, 0, 1966.56, 0, 0, 0, 0, 0, -115.545, 0, 0, 0.306759, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
55.4,0, 0, 1960.78, 0, 0, 0, 0, 0, -115.53, 0, 0, 0.309946, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
55.45,0, 0, 1955, 0, 0, 0, 0, 0, -115.514, 0, 0, 0.313104, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
55.5,0, 0, 1949.23, 0, 0, 0, 0, 0, -115.498, 0, 0, 0.316233, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
55.55,0, 0, 1943.46, 0, 0, 0, 0, 0, -115.482, 0, 0, 0.319334, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
55.6,0, 0, 1937.68, 0, 0, 0, 0, 0, -115.466, 0, 0, 0.322407, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
55.65,0, 0, 1931.91, 0, 0, 0, 0, 0, -115.45, 0, 0, 0.325451, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
55.7,0, 0, 1926.14, 0, 0, 0, 0, 0, -115.434, 0, 0, 0.328468, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
55.75,0, 0, 1920.37, 0, 0, 0, 0, 0, -115.417, 0, 0, 0.331457, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
55.8,0, 0, 1914.6, 0, 0, 0, 0, 0, -115.4, 0, 0, 0.334419, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
55.85,0, 0, 1908.83, 0, 0, 0, 0, 0, -115.383, 0, 0, 0.337353, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
55.9,0, 0, 1903.06, 0, 0, 0, 0, 0, -115.366, 0, 0, 0.34026, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
55.95,0, 0, 1897.29, 0, 0, 0, 0, 0, -115.349, 0, 0, 0.343141, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
56,0, 0, 1891.53, 0, 0, 0, 0, 0, -115.332, 0, 0, 0.345995, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
56.05,0, 0, 1885.76, 0, 0, 0, 0, 0, -115.315, 0, 0, 0.348822, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
56.1,0, 0, 1879.99, 0, 0, 0, 0, 0, -115.297, 0, 0, 0.351623, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
56.15,0, 0, 1874.23, 0, 0, 0, 0, 0, -115.279, 0, 0, 0.354398, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
56.2,0, 0, 1868.47, 0, 0, 0, 0, 0, -115.261, 0, 0, 0.357147, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
56.25,0, 0, 1862.71, 0, 0, 0, 0, 0, -115.243, 0, 0, 0.359871, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
56.3,0, 0, 1856.94, 0, 0, 0, 0, 0, -115.225, 0, 0, 0.362569, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
56.35,0, 0, 1851.18, 0, 0, 0, 0, 0, -115.207, 0, 0, 0.365241, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
56.4,0, 0, 1845.42, 0, 0, 0, 0, 0, -115.189, 0, 0, 0.367889, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
56.45,0, 0, 1839.67, 0, 0, 0, 0, 0, -115.17, 0, 0, 0.370511, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
56.5,0, 0, 1833.91, 0, 0, 0, 0, 0, -115.151, 0, 0, 0.373109, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
56.55,0, 0, 1828.15, 0, 0, 0, 0, 0, -115.133, 0, 0, 0.375682, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
56.6,0, 0, 1822.4, 0, 0, 0, 0, 0, -115.114, 0, 0, 0.378231, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
56.65,0, 0, 1816.64, 0, 0, 0, 0, 0, -115.095, 0, 0, 0.380755, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
56.7,0, 0, 1810.89, 0, 0, 0, 0, 0, -115.076, 0, 0, 0.383256, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
56.75,0, 0, 1805.13, 0, 0, 0, 0, 0, -115.056, 0, 0, 0.385732, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
56.8,0, 0, 1799.38, 0, 0, 0, 0, 0, -115.037, 0, 0, 0.388185, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
56.85,0, 0, 1793.63, 0, 0, 0, 0, 0, -115.017, 0, 0, 0.390615, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
56.9,0, 0, 1787.88, 0, 0, 0, 0, 0, -114.998, 0, 0, 0.393021, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
56.95,0, 0, 1782.13, 0, 0, 0, 0, 0, -114.978, 0, 0, 0.395404, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
57,0, 0, 1776.39, 0, 0, 0, 0, 0, -114.958, 0, 0, 0.397763, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
57.05,0, 0, 1770.64, 0, 0, 0, 0, 0, -114.938, 0, 0, 0.4001, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
57.1,0, 0, 1764.89, 0, 0, 0, 0, 0, -114.918, 0, 0, 0.402415, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
57.15,0, 0, 1759.15, 0, 0, 0, 0, 0, -114.898, 0, 0, 0.404707, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
57.2,0, 0, 1753.4, 0, 0, 0, 0, 0, -114.877, 0, 0, 0.406976, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
57.25,0, 0, 1747.66, 0, 0, 0, 0, 0, -114.857, 0, 0, 0.409224, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
57.3,0, 0, 1741.92, 0, 0, 0, 0, 0, -114.836, 0, 0, 0.411449, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
57.35,0, 0, 1736.18, 0, 0, 0, 0, 0, -114.816, 0, 0, 0.413653, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
57.4,0, 0, 1730.44, 0, 0, 0, 0, 0, -114.795, 0, 0, 0.415835, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
57.45,0, 0, 1724.7, 0, 0, 0, 0, 0, -114.774, 0, 0, 0.417995, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
57.5,0, 0, 1718.96, 0, 0, 0, 0, 0, -114.753, 0, 0, 0.420134, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
57.55,0, 0, 1713.23, 0, 0, 0, 0, 0, -114.732, 0, 0, 0.422252, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
57.6,0, 0, 1707.49, 0, 0, 0, 0, 0, -114.711, 0, 0, 0.424349, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
57.65,0, 0, 1701.76, 0, 0, 0, 0, 0, -114.689, 0, 0, 0.426425, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
57.7,0, 0, 1696.02, 0, 0, 0, 0, 0, -114.668, 0, 0, 0.428481, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
57.75,0, 0, 1690.29, 0, 0, 0, 0, 0, -114.646, 0, 0, 0.430516, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
57.8,0, 0, 1684.56, 0, 0, 0, 0, 0, -114.625, 0, 0, 0.43253, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
57.85,0, 0, 1678.83, 0, 0, 0, 0, 0, -114.603, 0, 0, 0.434524, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
57.9,0, 0, 1673.1, 0, 0, 0, 0, 0, -114.581, 0, 0, 0.436499, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
57.95,0, 0, 1667.37, 0, 0, 0, 0, 0, -114.559, 0, 0, 0.438453, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
58,0, 0, 1661.64, 0, 0, 0, 0, 0, -114.537, 0, 0, 0.440387, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
58.05,0, 0, 1655.92, 0, 0, 0, 0, 0, -114.515, 0, 0, 0.442302, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
58.1,0, 0, 1650.19, 0, 0, 0, 0, 0, -114.493, 0, 0, 0.444198, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
58.15,0, 0, 1644.47, 0, 0, 0, 0, 0, -114.471, 0, 0, 0.446074, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
58.2,0, 0, 1638.75, 0, 0, 0, 0, 0, -114.448, 0, 0, 0.447931, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
58.25,0, 0, 1633.03, 0, 0, 0, 0, 0, -114.426, 0, 0, 0.449769, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
58.3,0, 0, 1627.31, 0, 0, 0, 0, 0, -114.403, 0, 0, 0.451588, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
58.35,0, 0, 1621.59, 0, 0, 0, 0, 0, -114.38, 0, 0, 0.453388, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
58.4,0, 0, 1615.87, 0, 0, 0, 0, 0, -114.358, 0, 0, 0.45517, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
58.45,0, 0, 1610.15, 0, 0, 0, 0, 0, -114.335, 0, 0, 0.456933, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
58.5,0, 0, 1604.44, 0, 0, 0, 0, 0, -114.312, 0, 0, 0.458678, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
58.55,0, 0, 1598.72, 0, 0, 0, 0, 0, -114.289, 0, 0, 0.460405, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
58.6,0, 0, 1593.01, 0, 0, 0, 0, 0, -114.266, 0, 0, 0.462114, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
58.65,0, 0, 1587.3, 0, 0, 0, 0, 0, -114.243, 0, 0, 0.463805, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
58.7,0, 0, 1581.59, 0, 0, 0, 0, 0, -114.219, 0, 0, 0.465478, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
58.75,0, 0, 1575.88, 0, 0, 0, 0, 0, -114.196, 0, 0, 0.467134, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
58.8,0, 0, 1570.17, 0, 0, 0, 0, 0, -114.173, 0, 0, 0.468772, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
58.85,0, 0, 1564.46, 0, 0, 0, 0, 0, -114.149, 0, 0, 0.470393, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
58.9,0, 0, 1558.75, 0, 0, 0, 0, 0, -114.125, 0, 0, 0.471997, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
58.95,0, 0, 1553.05, 0, 0, 0, 0, 0, -114.102, 0, 0, 0.473583, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
59,0, 0, 1547.35, 0, 0, 0, 0, 0, -114.078, 0, 0, 0.475153, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
59.05,0, 0, 1541.64, 0, 0, 0, 0, 0, -114.054, 0, 0, 0.476706, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
59.1,0, 0, 1535.94, 0, 0, 0, 0, 0, -114.03, 0, 0, 0.478242, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
59.15,0, 0, 1530.24, 0, 0, 0, 0, 0, -114.006, 0, 0, 0.479762, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
59.2,0, 0, 1524.54, 0, 0, 0, 0, 0, -113.982, 0, 0, 0.481265, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
59.25,0, 0, 1518.84, 0, 0, 0, 0, 0, -113.958, 0, 0, 0.482752, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
59.3,0, 0, 1513.15, 0, 0, 0, 0, 0, -113.934, 0, 0, 0.484223, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
59.35,0, 0, 1507.45, 0, 0, 0, 0, 0, -113.91, 0, 0, 0.485677, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
59.4,0, 0, 1501.76, 0, 0, 0, 0, 0, -113.885, 0, 0, 0.487116, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
59.45,0, 0, 1496.06, 0, 0, 0, 0, 0, -113.861, 0, 0, 0.48854, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
59.5,0, 0, 1490.37, 0, 0, 0, 0, 0, -113.836, 0, 0, 0.489947, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
59.55,0, 0, 1484.68, 0, 0, 0, 0, 0, -113.812, 0, 0, 0.491339, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
59.6,0, 0, 1478.99, 0, 0, 0, 0, 0, -113.787, 0, 0, 0.492716, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
59.65,0, 0, 1473.3, 0, 0, 0, 0, 0, -113.762, 0, 0, 0.494077, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
59.7,0, 0, 1467.62, 0, 0, 0, 0, 0, -113.738, 0, 0, 0.495423, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
59.75,0, 0, 1461.93, 0, 0, 0, 0, 0, -113.713, 0, 0, 0.496754, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
59.8,0, 0, 1456.25, 0, 0, 0, 0, 0, -113.688, 0, 0, 0.49807, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
59.85,0, 0, 1450.56, 0, 0, 0, 0, 0, -113.663, 0, 0, 0.499372, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
59.9,0, 0, 1444.88, 0, 0, 0, 0, 0, -113.638, 0, 0, 0.500659, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
59.95,0, 0, 1439.2, 0, 0, 0, 0, 0, -113.613, 0, 0, 0.501931, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
60,0, 0, 1433.52, 0, 0, 0, 0, 0, -113.588, 0, 0, 0.503188, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
60.05,0, 0, 1427.84, 0, 0, 0, 0, 0, -113.562, 0, 0, 0.504432, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
60.1,0, 0, 1422.17, 0, 0, 0, 0, 0, -113.537, 0, 0, 0.505661, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
60.15,0, 0, 1416.49, 0, 0, 0, 0, 0, -113.512, 0, 0, 0.506876, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
60.2,0, 0, 1410.82, 0, 0, 0, 0, 0, -113.486, 0, 0, 0.508077, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
60.25,0, 0, 1405.15, 0, 0, 0, 0, 0, -113.461, 0, 0, 0.509264, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
60.3,0, 0, 1399.47, 0, 0, 0, 0, 0, -113.435, 0, 0, 0.510438, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
60.35,0, 0, 1393.8, 0, 0, 0, 0, 0, -113.41, 0, 0, 0.511598, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
60.4,0, 0, 1388.13, 0, 0, 0, 0, 0, -113.384, 0, 0, 0.512744, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
60.45,0, 0, 1382.47, 0, 0, 0, 0, 0, -113.358, 0, 0, 0.513877, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
60.5,0, 0, 1376.8, 0, 0, 0, 0, 0, -113.333, 0, 0, 0.514996, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
60.55,0, 0, 1371.13, 0, 0, 0, 0, 0, -113.307, 0, 0, 0.516102, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
60.6,0, 0, 1365.47, 0, 0, 0, 0, 0, -113.281, 0, 0, 0.517195, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
60.65,0, 0, 1359.81, 0, 0, 0, 0, 0, -113.255, 0, 0, 0.518276, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
60.7,0, 0, 1354.15, 0, 0, 0, 0, 0, -113.229, 0, 0, 0.519343, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
60.75,0, 0, 1348.49, 0, 0, 0, 0, 0, -113.203, 0, 0, 0.520397, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
60.8,0, 0, 1342.83, 0, 0, 0, 0, 0, -113.177, 0, 0, 0.521439, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
60.85,0, 0, 1337.17, 0, 0, 0, 0, 0, -113.151, 0, 0, 0.522468, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
60.9,0, 0, 1331.51, 0, 0, 0, 0, 0, -113.125, 0, 0, 0.523485, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
60.95,0, 0, 1325.86, 0, 0, 0, 0, 0, -113.099, 0, 0, 0.524489, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
61,0, 0, 1320.2, 0, 0, 0, 0, 0, -113.072, 0, 0, 0.525481, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
61.05,0, 0, 1314.55, 0, 0, 0, 0, 0, -113.046, 0, 0, 0.526461, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
61.1,0, 0, 1308.9, 0, 0, 0, 0, 0, -113.02, 0, 0, 0.527428, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
61.15,0, 0, 1303.25, 0, 0, 0, 0, 0, -112.993, 0, 0, 0.528384, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
61.2,0, 0, 1297.6, 0, 0, 0, 0, 0, -112.967, 0, 0, 0.529328, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
61.25,0, 0, 1291.96, 0, 0, 0, 0, 0, -112.94, 0, 0, 0.53026, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
61.3,0, 0, 1286.31, 0, 0, 0, 0, 0, -112.914, 0, 0, 0.53118, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
61.35,0, 0, 1280.67, 0, 0, 0, 0, 0, -112.887, 0, 0, 0.532089, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
61.4,0, 0, 1275.02, 0, 0, 0, 0, 0, -112.86, 0, 0, 0.532986, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
61.45,0, 0, 1269.38, 0, 0, 0, 0, 0, -112.834, 0, 0, 0.533872, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
61.5,0, 0, 1263.74, 0, 0, 0, 0, 0, -112.807, 0, 0, 0.534746, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
61.55,0, 0, 1258.1, 0, 0, 0, 0, 0, -112.78, 0, 0, 0.53561, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
61.6,0, 0, 1252.46, 0, 0, 0, 0, 0, -112.753, 0, 0, 0.536462, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
61.65,0, 0, 1246.83, 0, 0, 0, 0, 0, -112.726, 0, 0, 0.537303, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
61.7,0, 0, 1241.19, 0, 0, 0, 0, 0, -112.7, 0, 0, 0.538133, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
61.75,0, 0, 1235.56, 0, 0, 0, 0, 0, -112.673, 0, 0, 0.538952, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
61.8,0, 0, 1229.93, 0, 0, 0, 0, 0, -112.646, 0, 0, 0.539761, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
61.85,0, 0, 1224.3, 0, 0, 0, 0, 0, -112.619, 0, 0, 0.540558, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
61.9,0, 0, 1218.67, 0, 0, 0, 0, 0, -112.591, 0, 0, 0.541345, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
61.95,0, 0, 1213.04, 0, 0, 0, 0, 0, -112.564, 0, 0, 0.542122, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
62,0, 0, 1207.41, 0, 0, 0, 0, 0, -112.537, 0, 0, 0.542888, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
62.05,0, 0, 1201.79, 0, 0, 0, 0, 0, -112.51, 0, 0, 0.543644, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
62.1,0, 0, 1196.16, 0, 0, 0, 0, 0, -112.483, 0, 0, 0.54439, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
62.15,0, 0, 1190.54, 0, 0, 0, 0, 0, -112.456, 0, 0, 0.545126, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
62.2,0, 0, 1184.92, 0, 0, 0, 0, 0, -112.428, 0, 0, 0.545851, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
62.25,0, 0, 1179.3, 0, 0, 0, 0, 0, -112.401, 0, 0, 0.546567, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
62.3,0, 0, 1173.68, 0, 0, 0, 0, 0, -112.374, 0, 0, 0.547272, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
62.35,0, 0, 1168.06, 0, 0, 0, 0, 0, -112.346, 0, 0, 0.547968, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
62.4,0, 0, 1162.45, 0, 0, 0, 0, 0, -112.319, 0, 0, 0.548654, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
62.45,0, 0, 1156.83, 0, 0, 0, 0, 0, -112.291, 0, 0, 0.54933, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
62.5,0, 0, 1151.22, 0, 0, 0, 0, 0, -112.264, 0, 0, 0.549997, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
62.55,0, 0, 1145.61, 0, 0, 0, 0, 0, -112.236, 0, 0, 0.550654, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
62.6,0, 0, 1140, 0, 0, 0, 0, 0, -112.209, 0, 0, 0.551302, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
62.65,0, 0, 1134.39, 0, 0, 0, 0, 0, -112.181, 0, 0, 0.551941, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
62.7,0, 0, 1128.78, 0, 0, 0, 0, 0, -112.153, 0, 0, 0.55257, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
62.75,0, 0, 1123.17, 0, 0, 0, 0, 0, -112.126, 0, 0, 0.55319, 0, 4.21, 0.0079, 0.8, 600, 0, 0, 0, 190, 0, 0
